start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:10.54,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:11.911,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:12.923,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:12.515,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:13.140,8
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:12.922,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:10.376,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:10.424,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:11.904,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:12.153,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:12.155,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:20.75,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:17.909,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",34.117.237.239,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.115,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",34.117.237.239,IpChannelEvent,TcpIpSend,2021-10-09 16:24:12.128,1088
34.117.237.239,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:12.173,5382
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:13.139,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:24.826,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://anpgroup.ir/comsx
PID:2808",FileEvent,Read,2021-10-09 16:24:13.138,65536
